Invoice ID,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Payment,cogs,gross income,Rating,Datetime
797-88-0493,Yangon,Normal,Female,Health and beauty,64.27,4,12.854,269.934,Cash,257.08,12.854,7.7,2019-03-26 13:54:00
207-73-1363,Mandalay,Normal,Male,Health and beauty,69.51,2,6.951,145.971,Ewallet,139.02,6.951,8.1,2019-03-01 12:15:00
390-31-6381,Naypyitaw,Normal,Male,Food and beverages,27.22,3,4.083,85.743,Cash,81.66,4.083,7.3,2019-01-07 12:37:00
443-82-0585,Yangon,Member,Female,Health and beauty,77.68,4,15.536,326.256,Cash,310.72,15.536,8.4,2019-02-01 19:54:00
339-18-7061,Naypyitaw,Member,Female,Fashion accessories,92.98,2,9.298,195.258,Credit card,185.96,9.298,8.0,2019-02-13 15:06:00
359-90-3665,Mandalay,Member,Female,Fashion accessories,18.08,4,3.616,75.936,Credit card,72.32,3.616,9.5,2019-01-14 18:03:00
375-72-3056,Mandalay,Normal,Male,Sports and travel,63.06,3,9.459,198.639,Ewallet,189.18,9.459,7.0,2019-01-19 15:58:00
127-47-6963,Yangon,Normal,Male,Health and beauty,51.71,4,10.342,217.182,Credit card,206.84,10.342,9.8,2019-03-09 13:53:00
278-86-2735,Yangon,Normal,Female,Food and beverages,52.34,3,7.851,164.871,Cash,157.02,7.851,9.2,2019-03-27 14:03:00
695-28-6250,Yangon,Normal,Female,Sports and travel,43.06,5,10.765,226.065,Ewallet,215.3,10.765,7.7,2019-02-04 16:38:00
379-17-6588,Naypyitaw,Normal,Male,Fashion accessories,59.61,10,29.805,625.905,Cash,596.1,29.805,5.3,2019-03-14 11:07:00
227-50-3718,Yangon,Normal,Male,Health and beauty,14.62,5,3.655,76.755,Cash,73.1,3.655,4.4,2019-03-04 12:23:00
302-15-2162,Naypyitaw,Member,Male,Health and beauty,46.53,6,13.959,293.139,Credit card,279.18,13.959,4.3,2019-03-03 10:54:00
788-07-8452,Naypyitaw,Member,Female,Home and lifestyle,24.24,7,8.484,178.164,Ewallet,169.68,8.484,9.4,2019-01-27 17:38:00
560-49-6611,Yangon,Member,Female,Sports and travel,45.58,1,2.279,47.859,Cash,45.58,2.279,9.8,2019-02-07 14:13:00
880-35-0356,Yangon,Member,Female,Sports and travel,75.2,3,11.28,236.88,Ewallet,225.6,11.28,4.8,2019-02-05 11:51:00
585-11-6748,Mandalay,Member,Male,Sports and travel,96.8,3,14.52,304.92,Cash,290.4,14.52,5.3,2019-03-15 13:05:00
470-31-3286,Mandalay,Normal,Male,Health and beauty,14.82,3,2.223,46.683,Credit card,44.46,2.223,8.7,2019-03-01 11:30:00
152-68-2907,Yangon,Normal,Male,Food and beverages,52.2,3,7.83,164.43,Credit card,156.6,7.83,9.5,2019-02-15 13:30:00
123-35-4896,Naypyitaw,Normal,Female,Sports and travel,46.66,9,20.997,440.937,Ewallet,419.94,20.997,5.3,2019-02-17 19:11:00
258-69-7810,Naypyitaw,Normal,Female,Fashion accessories,36.85,5,9.2125,193.4625,Cash,184.25,9.2125,9.2,2019-01-26 18:53:00
334-64-2006,Yangon,Member,Female,Home and lifestyle,70.32,2,7.032,147.672,Ewallet,140.64,7.032,9.6,2019-03-24 14:22:00
219-61-4139,Naypyitaw,Normal,Male,Electronic accessories,83.08,1,4.154,87.234,Ewallet,83.08,4.154,6.4,2019-01-23 17:16:00
881-41-7302,Naypyitaw,Normal,Female,Fashion accessories,64.99,1,3.2495,68.2395,Credit card,64.99,3.2495,4.5,2019-01-26 10:06:00
373-09-4567,Naypyitaw,Normal,Male,Food and beverages,77.56,10,38.78,814.38,Ewallet,775.6,38.78,6.9,2019-03-14 20:35:00
642-30-6693,Mandalay,Normal,Female,Sports and travel,54.51,6,16.353,343.413,Ewallet,327.06,16.353,7.8,2019-03-17 13:54:00
484-22-8230,Naypyitaw,Member,Female,Fashion accessories,51.89,7,18.1615,381.3915,Cash,363.23,18.1615,4.5,2019-01-08 20:08:00
830-58-2383,Mandalay,Normal,Male,Home and lifestyle,31.75,4,6.35,133.35,Cash,127.0,6.35,8.6,2019-02-08 15:26:00
559-98-9873,Yangon,Member,Female,Fashion accessories,53.65,7,18.7775,394.3275,Ewallet,375.55,18.7775,5.2,2019-02-10 12:56:00
544-32-5024,Naypyitaw,Member,Female,Food and beverages,49.79,4,9.958,209.118,Credit card,199.16,9.958,6.4,2019-03-28 19:16:00
318-12-0304,Yangon,Normal,Male,Fashion accessories,30.61,1,1.5305,32.1405,Ewallet,30.61,1.5305,5.2,2019-01-23 12:20:00
349-97-8902,Mandalay,Member,Male,Food and beverages,57.89,2,5.789,121.569,Ewallet,115.78,5.789,8.9,2019-01-17 10:37:00
421-95-9805,Yangon,Normal,Female,Electronic accessories,28.96,1,1.448,30.408,Credit card,28.96,1.448,6.2,2019-02-07 10:18:00
277-35-5865,Naypyitaw,Member,Female,Food and beverages,98.97,9,44.5365,935.2665,Cash,890.73,44.5365,6.7,2019-03-09 11:23:00
789-23-8625,Mandalay,Member,Male,Fashion accessories,93.22,3,13.983,293.643,Cash,279.66,13.983,7.2,2019-01-24 11:45:00
284-54-4231,Naypyitaw,Member,Male,Sports and travel,80.93,1,4.0465,84.9765,Credit card,80.93,4.0465,9.0,2019-01-19 16:08:00
443-59-0061,Yangon,Member,Male,Food and beverages,67.45,10,33.725,708.225,Ewallet,674.5,33.725,4.2,2019-02-03 11:25:00
509-29-3912,Yangon,Member,Female,Sports and travel,38.72,9,17.424,365.904,Ewallet,348.48,17.424,4.2,2019-03-20 12:24:00
327-40-9673,Mandalay,Member,Male,Sports and travel,72.6,6,21.78,457.38,Cash,435.6,21.78,6.9,2019-01-13 19:51:00
840-19-2096,Naypyitaw,Member,Male,Electronic accessories,87.91,5,21.9775,461.5275,Ewallet,439.55,21.9775,4.4,2019-03-14 18:10:00
828-46-6863,Yangon,Member,Male,Food and beverages,98.53,6,29.559,620.739,Credit card,591.18,29.559,4.0,2019-01-23 11:22:00
641-96-3695,Naypyitaw,Member,Female,Fashion accessories,43.46,6,13.038,273.798,Ewallet,260.76,13.038,8.5,2019-02-07 17:55:00
420-97-3340,Yangon,Normal,Female,Food and beverages,71.68,3,10.752,225.792,Credit card,215.04,10.752,9.2,2019-03-28 15:30:00
436-54-4512,Yangon,Member,Female,Food and beverages,91.61,1,4.5805,96.1905,Cash,91.61,4.5805,9.8,2019-03-20 19:44:00
670-79-6321,Mandalay,Member,Female,Home and lifestyle,94.59,7,33.1065,695.2365,Credit card,662.13,33.1065,4.9,2019-01-17 15:27:00
852-62-7105,Mandalay,Normal,Female,Fashion accessories,83.25,10,41.625,874.125,Credit card,832.5,41.625,4.4,2019-01-12 11:25:00
598-06-7312,Mandalay,Member,Male,Fashion accessories,91.35,1,4.5675,95.9175,Cash,91.35,4.5675,6.8,2019-02-16 15:42:00
135-13-8269,Mandalay,Member,Female,Food and beverages,78.88,2,7.888,165.648,Cash,157.76,7.888,9.1,2019-01-26 16:04:00
816-57-2053,Yangon,Normal,Male,Sports and travel,60.87,2,6.087,127.827,Ewallet,121.74,6.087,8.7,2019-03-09 12:37:00
628-90-8624,Mandalay,Member,Male,Health and beauty,82.58,10,41.29,867.09,Cash,825.8,41.29,5.0,2019-03-14 14:41:00
856-66-2701,Yangon,Member,Male,Home and lifestyle,53.3,3,7.995,167.895,Ewallet,159.9,7.995,7.5,2019-01-25 14:19:00
308-39-1707,Yangon,Normal,Female,Fashion accessories,12.09,1,0.6045,12.6945,Credit card,12.09,0.6045,8.2,2019-01-26 18:19:00
149-61-1929,Yangon,Normal,Male,Sports and travel,64.19,10,32.095,673.995,Credit card,641.9,32.095,6.7,2019-01-19 14:08:00
655-07-2265,Yangon,Normal,Male,Electronic accessories,78.31,3,11.7465,246.6765,Ewallet,234.93,11.7465,5.4,2019-03-05 16:38:00
589-02-8023,Yangon,Member,Male,Food and beverages,83.77,2,8.377,175.917,Credit card,167.54,8.377,7.0,2019-01-15 10:54:00
420-04-7590,Mandalay,Normal,Male,Home and lifestyle,99.7,3,14.955,314.055,Ewallet,299.1,14.955,4.7,2019-03-18 11:29:00
182-88-2763,Mandalay,Member,Male,Food and beverages,79.91,3,11.9865,251.7165,Credit card,239.73,11.9865,5.0,2019-03-20 19:28:00
188-55-0967,Mandalay,Member,Male,Health and beauty,66.47,10,33.235,697.935,Credit card,664.7,33.235,5.0,2019-01-15 15:01:00
610-46-4100,Yangon,Normal,Male,Health and beauty,28.95,7,10.1325,212.7825,Credit card,202.65,10.1325,6.0,2019-03-03 20:31:00
318-81-2368,Naypyitaw,Normal,Female,Electronic accessories,46.2,1,2.31,48.51,Cash,46.2,2.31,6.3,2019-03-19 12:16:00
364-33-8584,Mandalay,Member,Female,Food and beverages,17.63,5,4.4075,92.5575,Cash,88.15,4.4075,8.5,2019-03-08 15:27:00
665-63-9737,Mandalay,Normal,Male,Fashion accessories,52.42,3,7.863,165.123,Ewallet,157.26,7.863,7.5,2019-02-27 17:36:00
695-09-5146,Mandalay,Member,Female,Food and beverages,98.79,3,14.8185,311.1885,Ewallet,296.37,14.8185,6.4,2019-02-23 20:00:00
155-45-3814,Naypyitaw,Member,Female,Electronic accessories,88.55,8,35.42,743.82,Ewallet,708.4,35.42,4.7,2019-03-19 15:29:00
794-32-2436,Mandalay,Member,Male,Electronic accessories,55.67,2,5.567,116.907,Ewallet,111.34,5.567,6.0,2019-03-27 15:08:00
131-15-8856,Naypyitaw,Member,Female,Food and beverages,72.52,8,29.008,609.168,Credit card,580.16,29.008,4.0,2019-03-30 19:26:00
273-84-2164,Naypyitaw,Member,Male,Electronic accessories,12.05,5,3.0125,63.2625,Ewallet,60.25,3.0125,5.5,2019-02-16 15:53:00
706-36-6154,Yangon,Member,Male,Home and lifestyle,19.36,9,8.712,182.952,Ewallet,174.24,8.712,8.7,2019-01-18 18:43:00
778-89-7974,Naypyitaw,Normal,Male,Health and beauty,70.21,6,21.063,442.323,Cash,421.26,21.063,7.4,2019-03-30 14:58:00
574-31-8277,Mandalay,Member,Male,Fashion accessories,33.63,1,1.6815,35.3115,Cash,33.63,1.6815,5.6,2019-03-20 19:55:00
859-71-0933,Naypyitaw,Member,Female,Sports and travel,15.49,2,1.549,32.529,Cash,30.98,1.549,6.3,2019-01-16 15:10:00
740-11-5257,Naypyitaw,Normal,Male,Electronic accessories,24.74,10,12.37,259.77,Cash,247.4,12.37,7.1,2019-02-24 16:44:00
369-82-2676,Mandalay,Normal,Male,Electronic accessories,75.66,5,18.915,397.215,Ewallet,378.3,18.915,7.8,2019-01-15 18:22:00
563-47-4072,Mandalay,Normal,Female,Health and beauty,55.81,6,16.743,351.603,Cash,334.86,16.743,9.9,2019-01-22 11:52:00
742-04-5161,Yangon,Member,Male,Home and lifestyle,72.78,10,36.39,764.19,Cash,727.8,36.39,7.3,2019-02-03 17:24:00
149-15-7606,Mandalay,Member,Male,Sports and travel,37.32,9,16.794,352.674,Ewallet,335.88,16.794,5.1,2019-03-06 15:31:00
133-77-3154,Mandalay,Member,Male,Fashion accessories,60.18,4,12.036,252.756,Credit card,240.72,12.036,9.4,2019-02-16 18:04:00
169-52-4504,Yangon,Normal,Female,Electronic accessories,15.69,3,2.3535,49.4235,Credit card,47.07,2.3535,5.8,2019-03-14 14:13:00
250-81-7186,Naypyitaw,Normal,Female,Electronic accessories,99.69,1,4.9845,104.6745,Credit card,99.69,4.9845,8.0,2019-02-27 10:23:00
562-12-5430,Yangon,Member,Female,Fashion accessories,88.15,3,13.2225,277.6725,Ewallet,264.45,13.2225,7.9,2019-01-18 10:11:00
816-72-8853,Yangon,Member,Female,Sports and travel,27.93,5,6.9825,146.6325,Cash,139.65,6.9825,5.9,2019-01-29 15:48:00
491-38-3499,Yangon,Member,Male,Fashion accessories,55.45,1,2.7725,58.2225,Credit card,55.45,2.7725,4.9,2019-02-26 17:46:00
322-02-2271,Mandalay,Normal,Female,Sports and travel,42.97,3,6.4455,135.3555,Cash,128.91,6.4455,9.3,2019-02-03 11:46:00
842-29-4695,Naypyitaw,Member,Male,Sports and travel,17.14,7,5.999,125.979,Credit card,119.98,5.999,7.9,2019-01-16 12:07:00
725-67-2480,Mandalay,Member,Female,Fashion accessories,58.75,6,17.625,370.125,Credit card,352.5,17.625,5.9,2019-03-24 18:14:00
641-51-2661,Naypyitaw,Member,Female,Food and beverages,87.1,10,43.55,914.55,Credit card,871.0,43.55,9.9,2019-02-12 14:45:00
714-02-3114,Naypyitaw,Normal,Female,Sports and travel,98.8,2,9.88,207.48,Cash,197.6,9.88,7.7,2019-02-21 11:39:00
518-17-2983,Yangon,Normal,Female,Fashion accessories,48.63,4,9.726,204.246,Ewallet,194.52,9.726,7.6,2019-02-04 15:44:00
779-42-2410,Mandalay,Member,Male,Food and beverages,57.74,3,8.661,181.881,Ewallet,173.22,8.661,7.7,2019-02-20 13:06:00
190-14-3147,Mandalay,Normal,Female,Health and beauty,17.97,4,3.594,75.474,Ewallet,71.88,3.594,6.4,2019-02-23 20:43:00
408-66-6712,Naypyitaw,Member,Female,Health and beauty,47.71,6,14.313,300.573,Ewallet,286.26,14.313,4.4,2019-02-16 14:19:00
679-22-6530,Mandalay,Normal,Female,Sports and travel,40.62,2,4.062,85.302,Credit card,81.24,4.062,4.1,2019-01-17 10:01:00
588-47-8641,Yangon,Member,Male,Fashion accessories,56.04,10,28.02,588.42,Ewallet,560.4,28.02,4.4,2019-01-14 19:30:00
642-61-4706,Mandalay,Member,Male,Food and beverages,93.4,2,9.34,196.14,Cash,186.8,9.34,5.5,2019-03-30 16:34:00
576-31-4774,Mandalay,Normal,Female,Health and beauty,73.41,3,11.0115,231.2415,Ewallet,220.23,11.0115,4.0,2019-03-02 13:10:00
556-41-6224,Naypyitaw,Normal,Male,Health and beauty,33.64,8,13.456,282.576,Credit card,269.12,13.456,9.3,2019-02-15 17:10:00
811-03-8790,Yangon,Normal,Female,Electronic accessories,45.48,10,22.74,477.54,Credit card,454.8,22.74,4.8,2019-03-01 10:22:00
242-11-3142,Mandalay,Member,Male,Fashion accessories,83.77,2,8.377,175.917,Cash,167.54,8.377,4.6,2019-02-24 19:57:00
752-23-3760,Mandalay,Member,Female,Sports and travel,64.08,7,22.428,470.988,Credit card,448.56,22.428,7.3,2019-02-19 19:29:00
274-05-5470,Yangon,Member,Female,Food and beverages,73.47,4,14.694,308.574,Cash,293.88,14.694,6.0,2019-02-23 18:30:00
648-94-3045,Naypyitaw,Normal,Male,Health and beauty,58.95,10,29.475,618.975,Ewallet,589.5,29.475,8.1,2019-02-07 14:27:00
130-67-4723,Yangon,Member,Male,Food and beverages,48.5,6,14.55,305.55,Ewallet,291.0,14.55,9.4,2019-01-11 13:57:00
528-87-5606,Mandalay,Member,Female,Electronic accessories,39.48,1,1.974,41.454,Cash,39.48,1.974,6.5,2019-02-12 19:43:00
320-85-2052,Mandalay,Normal,Female,Sports and travel,34.81,1,1.7405,36.5505,Credit card,34.81,1.7405,7.0,2019-01-14 10:11:00
370-96-0655,Naypyitaw,Normal,Female,Fashion accessories,49.32,6,14.796,310.716,Ewallet,295.92,14.796,7.1,2019-01-09 13:46:00
105-10-6182,Yangon,Member,Male,Fashion accessories,21.48,2,2.148,45.108,Ewallet,42.96,2.148,6.6,2019-02-27 12:22:00
510-79-0415,Mandalay,Member,Female,Sports and travel,23.08,6,6.924,145.404,Ewallet,138.48,6.924,4.9,2019-01-24 19:20:00
241-96-5076,Mandalay,Member,Female,Home and lifestyle,49.1,2,4.91,103.11,Credit card,98.2,4.91,6.4,2019-01-08 12:58:00
767-97-4650,Mandalay,Member,Female,Sports and travel,64.83,2,6.483,136.143,Credit card,129.66,6.483,8.0,2019-01-08 11:59:00
648-83-1321,Yangon,Member,Male,Home and lifestyle,63.56,10,31.78,667.38,Cash,635.6,31.78,4.3,2019-01-16 17:59:00
173-57-2300,Naypyitaw,Member,Male,Sports and travel,72.88,2,7.288,153.048,Cash,145.76,7.288,6.1,2019-03-13 12:51:00
305-03-2383,Yangon,Normal,Female,Food and beverages,67.1,3,10.065,211.365,Cash,201.3,10.065,7.5,2019-02-15 10:36:00
394-55-6384,Naypyitaw,Member,Female,Sports and travel,70.19,9,31.5855,663.2955,Cash,631.71,31.5855,6.7,2019-01-25 13:38:00
266-20-6657,Naypyitaw,Member,Male,Food and beverages,55.04,7,19.264,404.544,Ewallet,385.28,19.264,5.2,2019-03-12 19:39:00
689-05-1884,Yangon,Member,Male,Health and beauty,48.63,10,24.315,510.615,Cash,486.3,24.315,8.8,2019-03-04 12:44:00
196-01-2849,Naypyitaw,Member,Female,Fashion accessories,73.38,7,25.683,539.343,Cash,513.66,25.683,9.5,2019-02-10 13:56:00
372-62-5264,Naypyitaw,Normal,Female,Food and beverages,52.6,9,23.67,497.07,Cash,473.4,23.67,7.6,2019-01-16 14:42:00
800-09-8606,Yangon,Member,Female,Home and lifestyle,87.37,5,21.8425,458.6925,Cash,436.85,21.8425,6.6,2019-01-29 19:45:00
182-52-7000,Yangon,Member,Female,Sports and travel,27.04,4,5.408,113.568,Ewallet,108.16,5.408,6.9,2019-01-01 20:26:00
826-58-8051,Mandalay,Normal,Male,Home and lifestyle,62.19,4,12.438,261.198,Ewallet,248.76,12.438,4.3,2019-01-06 19:46:00
868-06-0466,Yangon,Member,Male,Electronic accessories,69.58,9,31.311,657.531,Credit card,626.22,31.311,7.8,2019-02-19 19:38:00
751-41-9720,Naypyitaw,Normal,Male,Home and lifestyle,97.5,10,48.75,1023.75,Ewallet,975.0,48.75,8.0,2019-01-12 16:18:00
626-43-7888,Naypyitaw,Normal,Female,Fashion accessories,60.41,8,24.164,507.444,Ewallet,483.28,24.164,9.6,2019-02-07 12:23:00
176-64-7711,Mandalay,Normal,Male,Food and beverages,32.32,3,4.848,101.808,Credit card,96.96,4.848,4.3,2019-03-27 19:11:00
191-29-0321,Mandalay,Member,Female,Fashion accessories,19.77,10,9.885,207.585,Credit card,197.7,9.885,5.0,2019-02-27 18:57:00
729-06-2010,Mandalay,Member,Male,Health and beauty,80.47,9,36.2115,760.4415,Cash,724.23,36.2115,9.2,2019-01-06 11:18:00
640-48-5028,Mandalay,Member,Female,Home and lifestyle,88.39,9,39.7755,835.2855,Cash,795.51,39.7755,6.3,2019-03-02 12:40:00
186-79-9562,Mandalay,Normal,Male,Health and beauty,71.77,7,25.1195,527.5095,Cash,502.39,25.1195,8.9,2019-03-29 14:06:00
834-45-5519,Mandalay,Normal,Female,Electronic accessories,43.0,4,8.6,180.6,Ewallet,172.0,8.6,7.6,2019-01-31 20:48:00
162-65-8559,Naypyitaw,Member,Male,Food and beverages,68.98,1,3.449,72.429,Cash,68.98,3.449,4.8,2019-01-21 20:13:00
760-27-5490,Naypyitaw,Normal,Male,Fashion accessories,15.62,8,6.248,131.208,Ewallet,124.96,6.248,9.1,2019-01-20 20:37:00
445-30-9252,Yangon,Normal,Male,Sports and travel,25.7,3,3.855,80.955,Ewallet,77.1,3.855,6.1,2019-01-17 17:59:00
786-94-2700,Yangon,Member,Male,Food and beverages,80.62,6,24.186,507.906,Cash,483.72,24.186,9.1,2019-02-28 20:18:00
728-88-7867,Naypyitaw,Member,Female,Home and lifestyle,75.53,4,15.106,317.226,Ewallet,302.12,15.106,8.3,2019-03-19 15:52:00
183-21-3799,Naypyitaw,Normal,Female,Electronic accessories,77.63,9,34.9335,733.6035,Ewallet,698.67,34.9335,7.2,2019-02-19 15:14:00
268-20-3585,Naypyitaw,Normal,Female,Health and beauty,13.85,9,6.2325,130.8825,Ewallet,124.65,6.2325,6.0,2019-02-04 12:50:00
735-32-9839,Naypyitaw,Member,Male,Fashion accessories,98.7,8,39.48,829.08,Ewallet,789.6,39.48,8.5,2019-01-31 10:36:00
258-92-7466,Yangon,Normal,Female,Health and beauty,35.68,5,8.92,187.32,Credit card,178.4,8.92,6.6,2019-02-06 18:33:00
857-16-3520,Yangon,Member,Female,Fashion accessories,71.46,7,25.011,525.231,Ewallet,500.22,25.011,4.5,2019-03-28 16:06:00
482-17-1179,Yangon,Member,Male,Electronic accessories,11.94,3,1.791,37.611,Credit card,35.82,1.791,8.1,2019-01-19 12:47:00
788-21-5741,Yangon,Normal,Male,Fashion accessories,45.38,3,6.807,142.947,Credit card,136.14,6.807,7.2,2019-02-17 13:34:00
821-14-9046,Mandalay,Member,Female,Fashion accessories,17.48,6,5.244,110.124,Credit card,104.88,5.244,6.1,2019-01-18 15:04:00
418-05-0656,Mandalay,Normal,Female,Fashion accessories,25.56,7,8.946,187.866,Cash,178.92,8.946,7.1,2019-02-02 20:42:00
678-79-0726,Naypyitaw,Member,Female,Sports and travel,90.63,9,40.7835,856.4535,Cash,815.67,40.7835,5.1,2019-01-18 15:28:00
776-68-1096,Mandalay,Normal,Male,Home and lifestyle,44.12,3,6.618,138.978,Credit card,132.36,6.618,7.9,2019-03-18 13:45:00
592-46-1692,Naypyitaw,Member,Female,Food and beverages,36.77,7,12.8695,270.2595,Cash,257.39,12.8695,7.4,2019-01-11 20:10:00
434-35-9162,Mandalay,Member,Male,Food and beverages,23.34,4,4.668,98.028,Ewallet,93.36,4.668,7.4,2019-02-04 18:53:00
149-14-0304,Naypyitaw,Member,Female,Health and beauty,28.5,8,11.4,239.4,Cash,228.0,11.4,6.6,2019-02-06 14:24:00
442-44-6497,Naypyitaw,Member,Male,Home and lifestyle,55.57,3,8.3355,175.0455,Credit card,166.71,8.3355,5.9,2019-01-08 11:42:00
174-64-0215,Mandalay,Normal,Male,Sports and travel,69.74,10,34.87,732.27,Credit card,697.4,34.87,8.9,2019-03-05 17:49:00
210-74-9613,Naypyitaw,Normal,Male,Fashion accessories,97.26,4,19.452,408.492,Ewallet,389.04,19.452,6.8,2019-03-16 15:33:00
299-29-0180,Mandalay,Member,Female,Home and lifestyle,52.18,7,18.263,383.523,Cash,365.26,18.263,9.3,2019-03-09 10:54:00
247-11-2470,Yangon,Member,Female,Fashion accessories,22.32,4,4.464,93.744,Credit card,89.28,4.464,4.4,2019-03-01 16:23:00
635-28-5728,Yangon,Normal,Male,Health and beauty,56.0,3,8.4,176.4,Ewallet,168.0,8.4,4.8,2019-02-28 19:33:00
756-49-0168,Yangon,Member,Male,Fashion accessories,19.7,1,0.985,20.685,Ewallet,19.7,0.985,9.5,2019-02-08 11:39:00
438-23-1242,Mandalay,Normal,Male,Electronic accessories,75.88,7,26.558,557.718,Ewallet,531.16,26.558,8.9,2019-01-24 10:38:00
238-45-6950,Mandalay,Member,Male,Food and beverages,53.72,1,2.686,56.406,Ewallet,53.72,2.686,6.4,2019-03-01 20:03:00
607-65-2441,Naypyitaw,Member,Male,Health and beauty,81.95,10,40.975,860.475,Credit card,819.5,40.975,6.0,2019-03-10 12:39:00
386-27-7606,Naypyitaw,Member,Female,Home and lifestyle,81.2,7,28.42,596.82,Credit card,568.4,28.42,8.1,2019-03-23 15:59:00
137-63-5492,Naypyitaw,Normal,Male,Electronic accessories,58.76,10,29.38,616.98,Ewallet,587.6,29.38,9.0,2019-01-29 14:26:00
197-77-7132,Mandalay,Member,Male,Electronic accessories,91.56,8,36.624,769.104,Ewallet,732.48,36.624,6.0,2019-01-12 18:22:00
805-86-0265,Yangon,Normal,Male,Home and lifestyle,93.96,9,42.282,887.922,Cash,845.64,42.282,9.8,2019-03-20 11:32:00
733-29-1227,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7,19.4635,408.7335,Cash,389.27,19.4635,8.5,2019-03-23 12:41:00
451-73-2711,Naypyitaw,Normal,Male,Food and beverages,84.83,1,4.2415,89.0715,Ewallet,84.83,4.2415,8.8,2019-01-14 15:20:00
373-14-0504,Yangon,Member,Female,Sports and travel,71.63,2,7.163,150.423,Ewallet,143.26,7.163,8.8,2019-02-12 14:33:00
546-80-2899,Yangon,Member,Male,Home and lifestyle,37.69,2,3.769,79.149,Ewallet,75.38,3.769,9.5,2019-02-20 15:29:00
345-68-9016,Naypyitaw,Member,Female,Sports and travel,31.67,8,12.668,266.028,Credit card,253.36,12.668,5.6,2019-01-02 16:19:00
390-17-5806,Naypyitaw,Member,Female,Food and beverages,38.42,1,1.921,40.341,Cash,38.42,1.921,8.6,2019-02-02 16:33:00
457-13-1708,Mandalay,Member,Male,Fashion accessories,65.23,10,32.615,684.915,Credit card,652.3,32.615,5.2,2019-01-08 19:07:00
664-14-2882,Naypyitaw,Member,Female,Home and lifestyle,10.53,5,2.6325,55.2825,Credit card,52.65,2.6325,5.8,2019-01-30 14:43:00
487-79-6868,Mandalay,Member,Female,Home and lifestyle,12.29,9,5.5305,116.1405,Credit card,110.61,5.5305,8.0,2019-03-26 19:28:00
314-23-4520,Naypyitaw,Member,Male,Health and beauty,81.23,7,28.4305,597.0405,Cash,568.61,28.4305,9.0,2019-01-15 20:44:00
210-30-7976,Mandalay,Member,Female,Fashion accessories,22.32,4,4.464,93.744,Ewallet,89.28,4.464,4.1,2019-03-14 11:16:00
585-86-8361,Yangon,Normal,Female,Food and beverages,27.28,5,6.82,143.22,Credit card,136.4,6.82,8.6,2019-02-03 10:31:00
807-14-7833,Yangon,Member,Female,Electronic accessories,17.42,10,8.71,182.91,Ewallet,174.2,8.71,7.0,2019-02-22 12:30:00
775-72-1988,Mandalay,Normal,Male,Home and lifestyle,73.28,5,18.32,384.72,Ewallet,366.4,18.32,8.4,2019-01-24 15:05:00
288-38-3758,Naypyitaw,Member,Female,Fashion accessories,84.87,3,12.7305,267.3405,Ewallet,254.61,12.7305,7.4,2019-01-25 18:30:00
652-43-6591,Yangon,Normal,Female,Fashion accessories,97.29,8,38.916,817.236,Credit card,778.32,38.916,6.2,2019-03-09 13:18:00
785-96-0615,Mandalay,Member,Female,Electronic accessories,35.74,8,14.296,300.216,Ewallet,285.92,14.296,4.9,2019-02-17 15:28:00
406-46-7107,Yangon,Normal,Female,Home and lifestyle,96.52,6,28.956,608.076,Cash,579.12,28.956,4.5,2019-01-11 11:52:00
250-17-5703,Yangon,Member,Male,Food and beverages,18.85,10,9.425,197.925,Ewallet,188.5,9.425,5.6,2019-02-27 18:24:00
156-95-3964,Yangon,Normal,Female,Food and beverages,55.39,4,11.078,232.638,Ewallet,221.56,11.078,8.0,2019-03-25 15:19:00
842-40-8179,Mandalay,Member,Female,Food and beverages,77.2,10,38.6,810.6,Credit card,772.0,38.6,5.6,2019-02-11 10:38:00
525-09-8450,Mandalay,Normal,Male,Electronic accessories,72.13,10,36.065,757.365,Credit card,721.3,36.065,4.2,2019-01-31 15:12:00
410-67-1709,Yangon,Member,Female,Fashion accessories,63.88,8,25.552,536.592,Ewallet,511.04,25.552,9.9,2019-01-20 17:48:00
587-73-4862,Yangon,Member,Female,Health and beauty,10.69,5,2.6725,56.1225,Ewallet,53.45,2.6725,7.6,2019-03-26 11:07:00
787-87-2010,Yangon,Member,Male,Health and beauty,55.5,4,11.1,233.1,Credit card,222.0,11.1,6.6,2019-01-20 15:48:00
593-14-4239,Mandalay,Normal,Female,Home and lifestyle,95.46,8,38.184,801.864,Ewallet,763.68,38.184,4.7,2019-03-05 19:40:00
801-88-0346,Naypyitaw,Normal,Female,Fashion accessories,76.06,3,11.409,239.589,Credit card,228.18,11.409,9.8,2019-01-05 20:30:00
388-76-2555,Mandalay,Normal,Male,Sports and travel,13.69,6,4.107,86.247,Cash,82.14,4.107,6.3,2019-02-13 13:59:00
711-31-1234,Mandalay,Normal,Female,Electronic accessories,95.64,4,19.128,401.688,Cash,382.56,19.128,7.9,2019-03-16 18:51:00
886-54-6089,Yangon,Normal,Female,Home and lifestyle,11.43,6,3.429,72.009,Cash,68.58,3.429,7.7,2019-01-15 17:24:00
707-32-7409,Mandalay,Member,Female,Sports and travel,95.54,4,19.108,401.268,Ewallet,382.16,19.108,4.5,2019-02-26 11:58:00
